recipient_group,source_group,donor_windows,donor_window_count,donor_bytes,phrase_score,signature_hits,overlap_windows,screen_score,donor_estimate_low,donor_estimate_expected,donor_estimate_high,evidence,recipient_start,recipient_length,recipient_class,source_start,source_class,source_reuse_candidates,estimated_plan_bytes_amortized,donor_estimate_net,scr2_macro_hits,scr2_raw_saving_bytes,scr2_cross_boundary_hits,scr2_top_macros,scr2_raw_reduction_pct,scr2_entropy_estimate,mini11_oracle_high,mini11_expected_net,combined_expected_net,confidence,validation,rank
343,50,53000448:4096,1,4096,5,1,16,5866.601907,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,359678422,1054601,mixed,52478164,mixed,53,7.339622641509434,98.85230127873204,1787,14402,1,M1:2277;M10:1866;M5:1422;M11:1206;M2:952,1.3656349652617434,0.0,0.0,0.0,98.85230127873204,low,exact_warm_prefix_required,4444
119,5,5759488:16384,1,16384,17,3,16,18485.231215,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,124811593,1048069,mixed,5243475,mixed,47,7.382978723404255,98.80894519683723,2216,21003,1,M1:4554;M10:1800;M2:1554;M12:1496;M9:1353,2.003971112588961,0.0,0.0,0.0,98.80894519683723,low,exact_warm_prefix_required,4445
393,15,16271616:4096,1,4096,31,7,16,33269.567398,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,412024078,1046428,list,15749490,list,45,7.4,98.79192392024147,4610,40413,1,M1:6831;M22:4302;M26:4110;M24:3344;M9:2486,3.8619952830008373,0.0,8.916595778967965,0.0,98.79192392024147,low,exact_warm_prefix_required,4446
186,15,16271616:4096,1,4096,31,7,16,33268.970631,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,194999546,1050949,list,15749490,list,45,7.4,98.79192392024147,4671,34246,1,M22:8112;M26:8070;M1:3312;M2:2282;M28:1640,3.2585786750831867,0.0,8.955119145617857,0.0,98.79192392024147,low,exact_warm_prefix_required,4447
43,15,16271616:4096;16732160:65536,2,69632,58,12,16,49008.247131,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,45130116,1046219,list,15749490,list,45,7.4,98.79192392024147,2258,24280,1,M1:7038;M2:4186;M9:2123;M6:2064;M4:1200,2.320737818754964,0.0,8.914814893405074,0.0,98.79192392024147,low,exact_warm_prefix_required,4448
357,15,16271616:4096,1,4096,23,5,16,24814.942308,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,374302992,1041099,list,15749490,list,45,7.4,98.79192392024147,2452,24008,1,M1:5290;M7:2156;M6:1572;M2:1344;M15:1323,2.306024691215725,0.0,8.871187457606036,0.0,98.79192392024147,low,exact_warm_prefix_required,4449
381,15,16271616:4096,1,4096,40,10,16,42862.269562,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,399446860,1048161,list,15749490,list,45,7.4,98.79192392024147,2232,22384,0,M3:3630;M2:3122;M1:2944;M6:1734;M11:1338,2.1355497867216964,0.0,8.931362643467914,0.0,98.79192392024147,low,exact_warm_prefix_required,4450
333,15,16271616:4096,1,4096,19,5,16,20718.269562,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,349177998,1051992,list,15749490,list,45,7.4,98.79192392024147,2137,19499,1,M1:3680;M10:1668;M2:1554;M11:1368;M6:1098,1.8535312055604987,0.0,8.964006531465202,0.0,98.79192392024147,low,exact_warm_prefix_required,4451
28,15,16271616:4096,1,4096,8,2,16,9070.269562,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,29382763,1047972,list,15749490,list,45,7.4,98.79192392024147,1743,17441,0,M1:3013;M7:1848;M3:1562;M2:1330;M6:1200,1.6642620222677704,0.0,8.929752177576113,0.0,98.79192392024147,low,exact_warm_prefix_required,4452
135,15,16271616:4096,1,4096,31,7,16,33262.269562,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,141588001,1047941,list,15749490,list,45,7.4,98.79192392024147,1429,13278,1,M1:1978;M10:1416;M11:1182;M3:858;M15:837,1.267056065179242,0.0,8.929488027085924,0.0,98.79192392024147,low,exact_warm_prefix_required,4453
132,15,16271616:4096,1,4096,23,5,16,24814.269562,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,138449376,1039752,list,15749490,list,45,7.4,98.79192392024147,1294,13199,1,M1:2852;M11:1182;M7:1034;M24:880;M10:846,1.269437327362679,0.0,8.859709692758125,0.0,98.79192392024147,low,exact_warm_prefix_required,4454
252,100,104910592:4096,1,4096,28,6,16,30057.072291,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,264225800,1049842,url,104910507,url,44,7.409090909090909,98.78283301115057,2651,23735,1,M1:3956;M11:2274;M10:2040;M2:1596;M12:1364,2.2608163895138507,0.0,2.8310530127112212,0.0,98.78283301115057,low,exact_warm_prefix_required,4455
229,100,104910592:4096,1,4096,20,4,16,21608.266349,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,240064753,1051784,url,104910507,url,44,7.409090909090909,98.78283301115057,2128,17793,1,M5:3126;M11:2070;M1:1978;M10:1956;M2:1484,1.6916971545488426,0.0,2.8362899006912077,0.0,98.78283301115057,low,exact_warm_prefix_required,4456
291,100,105897472:65536,1,65536,21,3,16,22504.654063,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,305164045,1049572,url,104910507,url,44,7.409090909090909,98.78283301115057,1989,17587,1,M1:3059;M5:2244;M11:1800;M10:1608;M7:1034,1.6756354018590436,0.0,2.8303249180899046,0.0,98.78283301115057,low,exact_warm_prefix_required,4457
395,166,175045632:65536,1,65536,45,7,16,47598.758651,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,414120179,1047416,list,174073824,list,43,7.4186046511627906,98.77331926907868,2575,21861,1,M1:2530;M10:2526;M5:2430;M11:1860;M2:1778,2.087136343153055,0.0,8.92501451071981,0.0,98.77331926907868,low,exact_warm_prefix_required,4458
265,166,175045632:65536,1,65536,45,7,16,47598.758651,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,277854391,1046147,list,174073824,list,43,7.4186046511627906,98.77331926907868,1946,18614,1,M1:3289;M2:1792;M10:1464;M3:1276;M6:1158,1.7792910556547024,0.0,8.91420138258915,0.0,98.77331926907868,low,exact_warm_prefix_required,4459
512,199,208625920:4096,1,4096,53,11,16,56301.78144,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,536798246,1049206,mixed,208625786,mixed,42,7.428571428571429,98.76335249167005,2016,17769,1,M5:3096;M3:3014;M10:2700;M2:2688;M1:1334,1.6935663730478094,0.0,0.0,0.0,98.76335249167005,low,exact_warm_prefix_required,4460
230,199,209117952:65536,1,65536,12,2,16,13162.000919,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,241116537,1055858,mixed,208625786,mixed,42,7.428571428571429,98.76335249167005,1964,16469,1,M1:2484;M11:1728;M5:1668;M10:1488;M2:1204,1.5597741362948427,0.0,0.0,0.0,98.76335249167005,low,exact_warm_prefix_required,4461
183,95,100183040:16384,1,16384,16,4,16,17519.386711,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,191852700,1047401,mixed,99667131,mixed,41,7.439024390243903,98.75289952999758,4080,30498,1,M40:5394;M1:3404;M28:2944;M10:1794;M2:1526,2.9117787743185275,0.0,0.0,0.0,98.75289952999758,low,exact_warm_prefix_required,4462
119,95,100183040:16384;100699136:16384,2,32768,118,26,16,62699.370309,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,124811593,1048069,mixed,99667131,mixed,41,7.439024390243903,98.75289952999758,2216,21003,1,M1:4554;M10:1800;M2:1554;M12:1496;M9:1353,2.003971112588961,0.0,0.0,0.0,98.75289952999758,low,exact_warm_prefix_required,4463
231,113,118538752:16384,1,16384,33,5,16,35053.370336,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,242172395,1050579,url,118538560,url,41,7.439024390243903,98.75289952999758,2163,18564,1,M1:2967;M10:2010;M11:1680;M5:1494;M2:1470,1.7670256115913225,0.0,2.83304044136274,0.0,98.75289952999758,low,exact_warm_prefix_required,4464
239,113,118538752:16384,1,16384,41,7,16,43501.370336,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,250573740,1047626,url,118538560,url,41,7.439024390243903,98.75289952999758,2110,18334,1,M1:3197;M11:2646;M10:2268;M2:1330;M5:1284,1.7500520223820333,0.0,2.8250772435229354,0.0,98.75289952999758,low,exact_warm_prefix_required,4465
355,113,118538752:16384,1,16384,24,4,16,25710.850462,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,372214310,1040341,url,118538560,url,41,7.439024390243903,98.75289952999758,1981,17576,1,M1:3312;M5:2766;M2:1232;M6:906;M11:840,1.689446056629509,0.0,2.8054321719811215,0.0,98.75289952999758,low,exact_warm_prefix_required,4466
337,113,118538752:16384,1,16384,12,2,16,13165.370336,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,353383288,1041599,url,118538560,url,41,7.439024390243903,98.75289952999758,1840,15615,1,M10:2640;M1:2507;M5:1368;M11:1248;M2:1008,1.4991373839644624,0.0,2.8088245535871064,0.0,98.75289952999758,low,exact_warm_prefix_required,4467
134,95,100183040:16384;100699136:16384,2,32768,102,18,16,53994.887893,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,140539767,1048234,mixed,99667131,mixed,41,7.439024390243903,98.75289952999758,989,9366,1,M1:1725;M2:1064;M10:918;M11:882;M3:594,0.8935027865915435,0.0,0.0,0.0,98.75289952999758,low,exact_warm_prefix_required,4468
276,224,235802112:65536,1,65536,57,9,16,60142.804552,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,289408531,1048397,mixed,234819972,mixed,40,7.45,98.74192392024148,3357,31014,0,M3:3784;M1:3105;M7:2508;M9:1815;M22:1776,2.9582305176378796,0.0,0.0,0.0,98.74192392024148,low,exact_warm_prefix_required,4469
254,224,235802112:65536,1,65536,39,7,16,41450.166044,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,266318882,1049739,mixed,234819972,mixed,40,7.45,98.74192392024148,2819,23112,1,M1:3289;M10:2844;M4:2484;M11:1854;M28:1400,2.2016901344048376,0.0,0.0,0.0,98.74192392024148,low,exact_warm_prefix_required,4470
300,224,235802112:65536,1,65536,71,13,16,74994.395789,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,314600538,1047272,mixed,234819972,mixed,40,7.45,98.74192392024148,2226,20709,0,M1:2944;M3:1936;M2:1834;M11:1464;M6:1296,1.9774232482105891,0.0,0.0,0.0,98.74192392024148,low,exact_warm_prefix_required,4471
265,169,178227200:16384,1,16384,45,7,16,47594.692183,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,277854391,1046147,list,177194672,list,40,7.45,98.74192392024148,1946,18614,1,M1:3289;M2:1792;M10:1464;M3:1276;M6:1158,1.7792910556547024,0.0,8.91420138258915,0.0,98.74192392024148,low,exact_warm_prefix_required,4472
289,224,235802112:65536,1,65536,37,7,16,39402.015926,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,303058980,1048563,mixed,234819972,mixed,40,7.45,98.74192392024148,1917,18287,1,M1:3956;M2:1988;M10:1620;M5:1470;M6:1230,1.7440058441886659,0.0,0.0,0.0,98.74192392024148,low,exact_warm_prefix_required,4473
310,224,235802112:65536,1,65536,51,9,16,53995.325042,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,325085342,1046292,mixed,234819972,mixed,40,7.45,98.74192392024148,1495,17118,1,M1:5221;M2:1904;M6:1458;M9:1265;M24:1166,1.6360633551628034,0.0,0.0,0.0,98.74192392024148,low,exact_warm_prefix_required,4474
314,169,178227200:16384,1,16384,90,14,16,94570.316254,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,329292599,1047152,list,177194672,list,40,7.45,98.74192392024148,1520,15641,0,M1:3427;M2:1764;M6:1158;M7:1122;M3:1100,1.493670450899201,0.0,8.922764971061422,0.0,98.74192392024148,low,exact_warm_prefix_required,4475
329,163,171420416:65536,1,65536,54,10,16,57195.279784,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,345017453,1048200,list,170930787,list,37,7.486486486486487,98.705437433755,3108,27545,1,M1:5796;M2:2296;M28:1692;M5:1608;M6:1536,2.62783819881702,0.0,8.931694961826539,0.0,98.705437433755,low,exact_warm_prefix_required,4476
324,248,260525824:16384,1,16384,43,9,16,45809.218683,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,339763454,1045033,mixed,260009461,mixed,37,7.486486486486487,98.705437433755,2665,23353,0,M2:2898;M1:2806;M3:2684;M26:2664;M22:2412,2.2346662736966203,0.0,0.0,0.0,98.705437433755,low,exact_warm_prefix_required,4477
85,64,67162368:16384;67686144:1024,2,17408,58,12,16,55147.008409,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,89184861,1050339,mixed,67162195,mixed,37,7.486486486486487,98.705437433755,2110,19970,0,M1:4830;M2:3122;M6:1512;M9:1265;M28:1172,1.9012909165517038,0.0,0.0,0.0,98.705437433755,low,exact_warm_prefix_required,4478
84,64,67162368:16384;68145408:65536,2,81920,57,9,16,47597.82716,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,88136600,1048261,mixed,67162195,mixed,37,7.486486486486487,98.705437433755,2085,19579,1,M1:4278;M7:1628;M2:1554;M6:1200;M10:1152,1.8677600330452053,0.0,0.0,0.0,98.705437433755,low,exact_warm_prefix_required,4479
104,78,81846272:65536;82362624:16384,2,81920,90,16,16,72684.413751,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,109109158,1049000,mixed,81846058,mixed,36,7.5,98.69192392024148,3000,26992,1,M1:4186;M38:4044;M2:2072;M3:1738;M10:1650,2.573117254528122,0.0,0.0,0.0,98.69192392024148,low,exact_warm_prefix_required,4480
304,78,82362624:16384,1,16384,23,5,16,24812.413751,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,318803696,1049520,mixed,81846058,mixed,36,7.5,98.69192392024148,2722,23147,1,M1:2622;M3:1738;M22:1728;M2:1456;M6:1062,2.2054844119216406,0.0,0.0,0.0,98.69192392024148,low,exact_warm_prefix_required,4481
283,102,107522048:16384;107529728:1024,2,17408,43,9,16,30057.521187,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,296765347,1050257,url,107006226,url,36,7.5,98.69192392024148,2620,21916,0,M5:5304;M10:2142;M1:2139;M3:1738;M11:1674,2.086727343878689,0.0,2.8321721211106516,0.0,98.69192392024148,low,exact_warm_prefix_required,4482
223,102,107522048:16384;107528192:4096,2,20480,24,4,16,13161.521187,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,233768080,1051892,url,107006226,url,36,7.5,98.69192392024148,2158,19418,1,M1:3841;M5:2856;M11:1884;M2:1778;M10:1380,1.8460070045213768,0.0,2.836581138539734,0.0,98.69192392024148,low,exact_warm_prefix_required,4483
285,102,107522048:16384;107528192:4096,2,20480,40,8,16,30058.451522,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,298864512,1045862,url,107006226,url,36,7.5,98.69192392024148,2366,18842,0,M5:3066;M10:2994;M1:2415;M11:1578;M2:1008,1.8015761161606407,0.0,2.8203203586636687,0.0,98.69192392024148,low,exact_warm_prefix_required,4484
229,102,107522048:16384,1,16384,30,6,16,32105.521187,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,240064753,1051784,url,107006226,url,36,7.5,98.69192392024148,2128,17793,1,M5:3126;M11:2070;M1:1978;M10:1956;M2:1484,1.6916971545488426,0.0,2.8362899006912077,0.0,98.69192392024148,low,exact_warm_prefix_required,4485
145,26,27812352:4096;27813888:1024,2,5120,42,10,16,22761.820909,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,152070567,1048142,list,27289725,list,36,7.5,98.69192392024148,1651,14547,1,M1:2070;M11:1248;M10:1164;M2:952;M3:924,1.3878844660360905,0.0,8.931200744780378,0.0,98.69192392024148,low,exact_warm_prefix_required,4486
363,328,345013248:4096,1,4096,91,17,16,95985.218683,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,380587074,1042556,mixed,343975157,mixed,35,7.514285714285714,98.67763820595576,18327,118216,1,M22:49026;M26:48678;M1:5221;M2:1694;M11:1662,11.339055168259547,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4487
183,141,148868352:65536,1,65536,16,4,16,17519.386711,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,191852700,1047401,mixed,147886989,mixed,35,7.514285714285714,98.67763820595576,4080,30498,1,M40:5394;M1:3404;M28:2944;M10:1794;M2:1526,2.9117787743185275,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4488
241,141,148868352:65536,1,65536,106,20,16,111723.08376,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,252671310,1046905,mixed,147886989,mixed,35,7.514285714285714,98.67763820595576,2184,22908,1,M1:5175;M2:3024;M6:1806;M3:1782;M9:1562,2.188164160071831,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4489
405,328,345013248:4096,1,4096,46,10,16,49006.437577,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,424587785,1052385,mixed,343975157,mixed,35,7.514285714285714,98.67763820595576,2242,22449,1,M1:5244;M2:1988;M11:1908;M6:1542;M7:1474,2.1331546914864807,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4490
223,111,117424640:65536,1,65536,21,3,16,22508.20168,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,233768080,1051892,url,116446163,url,35,7.514285714285714,98.67763820595576,2158,19418,1,M1:3841;M5:2856;M11:1884;M2:1778;M10:1380,1.8460070045213768,0.0,2.836581138539734,0.0,98.67763820595576,low,exact_warm_prefix_required,4491
359,328,345013248:4096,1,4096,87,17,16,91886.437577,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,376392831,1050647,mixed,343975157,mixed,35,7.514285714285714,98.67763820595576,2002,18587,1,M1:2967;M2:1554;M3:1452;M10:1326;M11:1242,1.769100373388969,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4492
229,69,73457664:4096;73460736:1024,2,5120,40,8,16,21610.030933,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,240064753,1051784,url,72413180,url,35,7.514285714285714,98.67763820595576,2128,17793,1,M5:3126;M11:2070;M1:1978;M10:1956;M2:1484,1.6916971545488426,0.0,2.8362899006912077,0.0,98.67763820595576,low,exact_warm_prefix_required,4493
330,328,345013248:4096,1,4096,61,11,16,64506.473363,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,346065653,1018320,mixed,343975157,mixed,35,7.514285714285714,98.67763820595576,2236,17367,1,M1:3657;M28:3508;M2:1568;M6:1044;M7:880,1.7054560452510017,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4494
337,111,117424640:65536,1,65536,12,2,16,13164.474376,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,353383288,1041599,url,116446163,url,35,7.514285714285714,98.67763820595576,1840,15615,1,M10:2640;M1:2507;M5:1368;M11:1248;M2:1008,1.4991373839644624,0.0,2.8088245535871064,0.0,98.67763820595576,low,exact_warm_prefix_required,4495
128,90,94918912:65536,1,65536,40,8,16,42602.692183,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,134244257,1053802,mixed,94428006,mixed,35,7.514285714285714,98.67763820595576,1343,11949,1,M1:2116;M2:1134;M36:1002;M11:816;M6:672,1.1338942230134315,0.0,0.0,0.0,98.67763820595576,low,exact_warm_prefix_required,4496
208,195,204954368:16384,1,16384,45,7,16,47594.316254,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,218063298,1047259,mixed,204438665,mixed,34,7.529411764705882,98.6625121555356,2781,26873,0,M1:4278;M3:2376;M7:2134;M2:2128;M11:1992,2.566031898508392,0.0,0.0,0.0,98.6625121555356,low,exact_warm_prefix_required,4497
220,195,204954368:16384,1,16384,31,7,16,33258.316254,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,230627676,1046019,mixed,204438665,mixed,34,7.529411764705882,98.6625121555356,1940,20801,1,M1:4738;M7:2398;M6:1452;M9:1419;M12:1254,1.9885872053949307,0.0,0.0,0.0,98.6625121555356,low,exact_warm_prefix_required,4498
203,195,204954368:16384,1,16384,90,14,16,94569.551143,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,212823813,1047894,mixed,204438665,mixed,34,7.529411764705882,98.6625121555356,2149,20416,1,M1:4094;M2:1876;M7:1650;M11:1644;M5:1560,1.9482886627845946,0.0,0.0,0.0,98.6625121555356,low,exact_warm_prefix_required,4499
236,195,204954368:16384,1,16384,69,11,16,72683.144059,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,247430483,1048544,mixed,204438665,mixed,34,7.529411764705882,98.6625121555356,1893,19647,1,M1:4186;M2:2352;M7:1804;M3:1606;M9:1540,1.8737411114841152,0.0,0.0,0.0,98.6625121555356,low,exact_warm_prefix_required,4500
226,195,204954368:16384,1,16384,85,15,16,89579.566561,0.0,106.19192392024148,1061.9192392024147,uncalibrated_source_proxy,236918564,1043149,mixed,204438665,mixed,34,7.529411764705882,98.6625121555356,2219,19283,1,M1:2622;M11:2292;M5:2208;M10:2058;M2:1610,1.8485374572568252,0.0,0.0,0.0,98.6625121555356,low,exact_warm_prefix_required,4501
