source_group,recipient_group,source_start,recipient_start,distance,overlap_windows,source_window_count,recipient_window_count,overlap_fraction,class_match,source_class,recipient_class
230,494,241116537,517943610,275771215,15,32850,23570,0.0006364022061943148,0,mixed,prose
231,494,242172395,517943610,274720636,11,32756,23570,0.0004666949512091642,0,url,prose
232,494,243222974,517943610,273669536,14,32782,23570,0.0005939753924480272,0,mixed,prose
233,494,244274074,517943610,272616986,16,32855,23570,0.0006788290199406025,0,mixed,prose
234,494,245326624,517943610,271567883,17,32735,23570,0.0007212558336868901,0,mixed,prose
235,494,246375727,517943610,270513127,13,32910,23570,0.0005515485787017395,0,url,prose
236,494,247430483,517943610,269464583,18,32577,23570,0.0007636826474331777,0,mixed,prose
237,494,248479027,517943610,268418001,20,32177,23570,0.0008485362749257531,0,mixed,prose
238,494,249525609,517943610,267369870,13,32680,23570,0.0005515485787017395,0,mixed,prose
239,494,250573740,517943610,266322244,11,32690,23570,0.0004666949512091642,0,url,prose
240,494,251621366,517943610,265272300,17,32715,23570,0.0007212558336868901,0,mixed,prose
241,494,252671310,517943610,264225395,17,32581,23570,0.0007212558336868901,0,mixed,prose
242,494,253718215,517943610,263171659,15,32814,23570,0.0006364022061943148,0,mixed,prose
243,494,254771951,517943610,262126731,16,32569,23570,0.0006788290199406025,0,mixed,prose
244,494,255816879,517943610,261079690,19,32372,23570,0.0008061094611794654,0,mixed,prose
245,494,256863920,517943610,260030819,22,32176,23570,0.0009333899024183284,0,mixed,prose
246,494,257912791,517943610,258982982,19,32235,23570,0.0008061094611794654,0,mixed,prose
247,494,258960628,517943610,257934149,21,32654,23570,0.0008909630886720408,0,mixed,prose
248,494,260009461,517943610,256884589,16,32584,23570,0.0006788290199406025,0,mixed,prose
249,494,261059021,517943610,255828634,15,32860,23570,0.0006364022061943148,0,mixed,prose
250,494,262114976,517943610,254768410,11,32773,23570,0.0004666949512091642,0,list,prose
251,494,263175200,517943610,253717810,18,32755,23570,0.0007636826474331777,0,mixed,prose
252,494,264225800,517943610,252667968,14,32715,23570,0.0005939753924480272,0,url,prose
253,494,265275642,517943610,251624728,17,32509,23570,0.0007212558336868901,0,url,prose
254,494,266318882,517943610,250574989,12,32642,23570,0.0005091217649554518,0,mixed,prose
255,494,267368621,517943610,249528936,15,32630,23570,0.0006364022061943148,0,mixed,prose
256,494,268414674,517943610,248478831,17,32753,23570,0.0007212558336868901,0,mixed,prose
257,494,269464779,517943610,247430666,13,32663,23570,0.0005515485787017395,0,mixed,prose
258,494,270512944,517943610,246379959,22,32732,23570,0.0009333899024183284,0,mixed,prose
259,494,271563651,517943610,245331114,12,32625,23570,0.0005091217649554518,0,list,prose
260,494,272612496,517943610,244280859,10,32694,23570,0.00042426813746287653,0,list,prose
261,494,273662751,517943610,243233528,12,32606,23570,0.0005091217649554518,0,mixed,prose
262,494,274710082,517943610,242185437,18,32516,23570,0.0007636826474331777,0,mixed,prose
263,494,275758173,517943610,241140490,14,32447,23570,0.0005939753924480272,0,mixed,prose
264,494,276803120,517943610,240089219,18,32789,23570,0.0007636826474331777,0,url,prose
265,494,277854391,517943610,239043072,15,32607,23570,0.0006364022061943148,0,list,prose
266,494,278900538,517943610,237992918,6,32488,23570,0.0002545608824777259,0,list,prose
267,494,279950692,517943610,236938546,7,32725,23570,0.0002969876962240136,0,list,prose
268,494,281005064,517943610,235886860,6,32587,23570,0.0002545608824777259,0,list,prose
269,494,282056750,517943610,234836309,8,32696,23570,0.00033941450997030124,0,list,prose
270,494,283107301,517943610,233787847,14,32711,23570,0.0005939753924480272,0,list,prose
271,494,284155763,517943610,232740615,15,32522,23570,0.0006364022061943148,0,list,prose
272,494,285202995,517943610,231694126,15,32482,23570,0.0006364022061943148,0,list,prose
273,494,286249484,517943610,230643853,14,32684,23570,0.0005939753924480272,0,mixed,prose
274,494,287299757,517943610,229588103,12,32372,23570,0.0005091217649554518,0,mixed,prose
275,494,288355507,517943610,228535079,14,30920,23570,0.0005939753924480272,0,mixed,prose
276,494,289408531,517943610,227486682,18,32336,23570,0.0007636826474331777,0,mixed,prose
277,494,290456928,517943610,226437623,13,32561,23570,0.0005515485787017395,0,url,prose
278,494,291505987,517943610,225371480,12,33192,23570,0.0005091217649554518,0,url,prose
279,494,292572130,517943610,224323680,16,32550,23570,0.0006788290199406025,0,mixed,prose
280,494,293619930,517943610,223275342,18,32642,23570,0.0007636826474331777,0,mixed,prose
281,494,294668268,517943610,222226372,17,32637,23570,0.0007212558336868901,0,url,prose
282,494,295717238,517943610,221178263,11,32038,23570,0.0004666949512091642,0,mixed,prose
283,494,296765347,517943610,220128006,15,32711,23570,0.0006364022061943148,0,url,prose
284,494,297815604,517943610,219079098,16,32437,23570,0.0006788290199406025,0,url,prose
285,494,298864512,517943610,218033236,15,32623,23570,0.0006364022061943148,0,url,prose
286,494,299910374,517943610,216985667,12,32698,23570,0.0005091217649554518,0,url,prose
287,494,300957943,517943610,215934708,16,32778,23570,0.0006788290199406025,0,url,prose
288,494,302008902,517943610,214884630,13,32761,23570,0.0005515485787017395,0,mixed,prose
289,494,303058980,517943610,213836067,14,32652,23570,0.0005939753924480272,0,mixed,prose
290,494,304107543,517943610,212779565,13,32966,23570,0.0005515485787017395,0,list,prose
291,494,305164045,517943610,211729993,15,32743,23570,0.0006364022061943148,0,url,prose
292,494,306213617,517943610,210671908,13,33005,23570,0.0005515485787017395,0,mixed,prose
293,494,307271702,517943610,209628436,12,32552,23570,0.0005091217649554518,0,mixed,prose
294,494,308315174,517943610,208583365,13,32607,23570,0.0005515485787017395,0,mixed,prose
295,494,309360245,517943610,207538565,15,32604,23570,0.0006364022061943148,0,mixed,prose
296,494,310405045,517943610,206490242,16,32648,23570,0.0006788290199406025,0,mixed,prose
297,494,311453368,517943610,205442121,13,32308,23570,0.0005515485787017395,0,mixed,prose
298,494,312501489,517943610,204391785,22,32263,23570,0.0009333899024183284,0,mixed,prose
299,494,313551825,517943610,203343072,17,32711,23570,0.0007212558336868901,0,mixed,prose
300,494,314600538,517943610,202295800,18,32103,23570,0.0007636826474331777,0,mixed,prose
301,494,315647810,517943610,201238827,15,32891,23570,0.0006364022061943148,0,mixed,prose
302,494,316704783,517943610,200190522,13,32692,23570,0.0005515485787017395,0,mixed,prose
303,494,317753088,517943610,199139914,15,32618,23570,0.0006364022061943148,0,mixed,prose
304,494,318803696,517943610,198090394,16,32607,23570,0.0006788290199406025,0,mixed,prose
305,494,319853216,517943610,197043462,11,32611,23570,0.0004666949512091642,0,mixed,prose
306,494,320900148,517943610,195994528,15,32713,23570,0.0006364022061943148,0,list,prose
307,494,321949082,517943610,194945857,20,32702,23570,0.0008485362749257531,0,list,prose
308,494,322997753,517943610,193903927,19,32402,23570,0.0008061094611794654,1,prose,prose
309,494,324039683,517943610,192858268,13,32555,23570,0.0005515485787017395,1,prose,prose
310,494,325085342,517943610,191811976,17,32565,23570,0.0007212558336868901,0,mixed,prose
311,494,326131634,517943610,190761919,17,32725,23570,0.0007212558336868901,1,prose,prose
312,494,327181691,517943610,189714256,17,32612,23570,0.0007212558336868901,0,mixed,prose
313,494,328229354,517943610,188651011,19,33108,23570,0.0008061094611794654,1,prose,prose
314,494,329292599,517943610,187603859,16,32632,23570,0.0006788290199406025,0,list,prose
315,494,330339751,517943610,186555594,15,32507,23570,0.0006364022061943148,0,mixed,prose
316,494,331388016,517943610,185502871,14,32775,23570,0.0005939753924480272,1,prose,prose
317,494,332440739,517943610,184462900,12,32323,23570,0.0005091217649554518,0,mixed,prose
318,494,333480710,517943610,183413745,11,32681,23570,0.0004666949512091642,0,mixed,prose
319,494,334529865,517943610,182365791,18,32632,23570,0.0007636826474331777,0,mixed,prose
320,494,335577819,517943610,181322224,20,32483,23570,0.0008485362749257531,0,mixed,prose
321,494,336621386,517943610,180271458,16,32762,23570,0.0006788290199406025,1,prose,prose
322,494,337672152,517943610,179224651,18,32544,23570,0.0007636826474331777,0,mixed,prose
323,494,338718959,517943610,178180156,13,31956,23570,0.0005515485787017395,0,mixed,prose
324,494,339763454,517943610,177135123,17,32179,23570,0.0007212558336868901,0,mixed,prose
325,494,340808487,517943610,176066799,13,33097,23570,0.0005515485787017395,0,mixed,prose
326,494,341876811,517943610,175016289,16,32744,23570,0.0006788290199406025,0,mixed,prose
327,494,342927321,517943610,173968453,14,32540,23570,0.0005939753924480272,0,mixed,prose
328,494,343975157,517943610,172926157,18,32360,23570,0.0007636826474331777,0,mixed,prose
329,494,345017453,517943610,171877957,15,32568,23570,0.0006364022061943148,0,list,prose
330,494,346065653,517943610,170859637,10,31591,23570,0.00042426813746287653,0,mixed,prose
331,494,347083973,517943610,169810412,12,32686,23570,0.0005091217649554518,0,mixed,prose
332,494,348133198,517943610,168765612,12,32590,23570,0.0005091217649554518,0,mixed,prose
333,494,349177998,517943610,167713620,11,32776,23570,0.0004666949512091642,0,list,prose
334,494,350229990,517943610,166665706,14,32579,23570,0.0005939753924480272,0,mixed,prose
335,494,351277904,517943610,165617407,17,32501,23570,0.0007212558336868901,0,mixed,prose
336,494,352326203,517943610,164560322,14,32970,23570,0.0005939753924480272,0,mixed,prose
337,494,353383288,517943610,163518723,8,32489,23570,0.00033941450997030124,0,url,prose
338,494,354424887,517943610,162457516,11,33102,23570,0.0004666949512091642,0,mixed,prose
339,494,355486094,517943610,161408639,10,32693,23570,0.00042426813746287653,0,url,prose
340,494,356534971,517943610,160359371,11,32724,23570,0.0004666949512091642,0,mixed,prose
341,494,357584239,517943610,159315033,11,32595,23570,0.0004666949512091642,0,mixed,prose
342,494,358628577,517943610,158265188,8,32715,23570,0.00033941450997030124,0,url,prose
343,494,359678422,517943610,157210587,9,32889,23570,0.00038184132371658886,0,mixed,prose
344,494,360733023,517943610,156162480,14,32698,23570,0.0005939753924480272,0,mixed,prose
345,494,361781130,517943610,155123876,15,32370,23570,0.0006364022061943148,0,list,prose
346,494,362819734,517943610,154076191,17,32377,23570,0.0007212558336868901,0,mixed,prose
347,494,363867419,517943610,153029397,15,32527,23570,0.0006364022061943148,0,mixed,prose
348,494,364914213,517943610,151979698,17,32634,23570,0.0007212558336868901,0,mixed,prose
349,494,365963912,517943610,150935344,20,32504,23570,0.0008485362749257531,0,mixed,prose
350,494,367008266,517943610,149889710,14,32564,23570,0.0005939753924480272,0,mixed,prose
351,494,368053900,517943610,148841227,17,32646,23570,0.0007212558336868901,0,mixed,prose
352,494,369102383,517943610,147802199,20,32265,23570,0.0008485362749257531,0,mixed,prose
353,494,370141411,517943610,146758161,15,32475,23570,0.0006364022061943148,0,mixed,prose
354,494,371185449,517943610,145729300,16,32078,23570,0.0006788290199406025,0,url,prose
355,494,372214310,517943610,144688959,14,32333,23570,0.0005939753924480272,0,url,prose
356,494,373254651,517943610,143640618,16,31111,23570,0.0006788290199406025,0,mixed,prose
357,494,374302992,517943610,142599519,19,32327,23570,0.0008061094611794654,0,list,prose
358,494,375344091,517943610,141550779,19,32706,23570,0.0008061094611794654,0,mixed,prose
359,494,376392831,517943610,140500132,15,32740,23570,0.0006364022061943148,0,mixed,prose
360,494,377443478,517943610,139449173,24,32441,23570,0.0010182435299109036,0,mixed,prose
361,494,378494437,517943610,138401446,21,32499,23570,0.0008909630886720408,0,mixed,prose
362,494,379542164,517943610,137356536,18,32281,23570,0.0007636826474331777,0,mixed,prose
363,494,380587074,517943610,136313980,10,32179,23570,0.00042426813746287653,0,mixed,prose
364,494,381629630,517943610,135264075,18,32711,23570,0.0007636826474331777,0,url,prose
365,494,382679535,517943610,134217820,11,32556,23570,0.0004666949512091642,0,url,prose
366,494,383725790,517943610,133176861,14,32431,23570,0.0005939753924480272,0,mixed,prose
367,494,384766749,517943610,132128258,9,32577,23570,0.00038184132371658886,0,list,prose
368,494,385815352,517943610,131080083,13,32602,23570,0.0005515485787017395,0,mixed,prose
369,494,386863527,517943610,130034795,14,32345,23570,0.0005939753924480272,0,mixed,prose
370,494,387908815,517943610,128985253,8,32540,23570,0.00033941450997030124,0,mixed,prose
371,494,388958357,517943610,127930616,17,32822,23570,0.0007212558336868901,0,list,prose
372,494,390012994,517943610,126892043,14,31586,23570,0.0005939753924480272,0,mixed,prose
373,494,391051567,517943610,125841636,16,32690,23570,0.0006788290199406025,0,url,prose
374,494,392101974,517943610,124791596,20,32694,23570,0.0008485362749257531,0,list,prose
375,494,393152014,517943610,123740568,23,32689,23570,0.000975816716164616,0,list,prose
376,494,394203042,517943610,122692564,15,32678,23570,0.0006364022061943148,0,list,prose
377,494,395251046,517943610,121645704,18,32619,23570,0.0007636826474331777,0,url,prose
378,494,396297906,517943610,120598077,11,32618,23570,0.0004666949512091642,0,url,prose
379,494,397345533,517943610,119548707,18,32595,23570,0.0007636826474331777,0,list,prose
380,494,398394903,517943610,118496750,16,32508,23570,0.0006788290199406025,0,list,prose
381,494,399446860,517943610,117448589,14,32446,23570,0.0005939753924480272,0,list,prose
382,494,400495021,517943610,116401286,11,32528,23570,0.0004666949512091642,0,mixed,prose
383,494,401542324,517943610,115353294,15,32681,23570,0.0006364022061943148,0,mixed,prose
384,494,402590316,517943610,114302697,16,32692,23570,0.0006788290199406025,0,mixed,prose
385,494,403640913,517943610,113243291,19,32974,23570,0.0008061094611794654,0,mixed,prose
386,494,404700319,517943610,112202194,19,32368,23570,0.0008061094611794654,0,mixed,prose
387,494,405741416,517943610,111153502,22,32532,23570,0.0009333899024183284,0,mixed,prose
388,494,406790108,517943610,110104680,18,32201,23570,0.0007636826474331777,0,mixed,prose
389,494,407838930,517943610,109063307,21,32375,23570,0.0008909630886720408,0,url,prose
390,494,408880303,517943610,108020017,20,32249,23570,0.0008485362749257531,0,mixed,prose
391,494,409923593,517943610,106969139,20,32391,23570,0.0008485362749257531,0,mixed,prose
392,494,410974471,517943610,105919532,28,32433,23570,0.0011879507848960543,0,list,prose
393,494,412024078,517943610,104873104,14,31900,23570,0.0005939753924480272,0,list,prose
394,494,413070506,517943610,103823431,14,32295,23570,0.0005939753924480272,0,mixed,prose
395,494,414120179,517943610,102776015,11,32489,23570,0.0004666949512091642,0,list,prose
396,494,415167595,517943610,101727491,22,32572,23570,0.0009333899024183284,0,list,prose
397,494,416216119,517943610,100687805,16,32175,23570,0.0006788290199406025,0,url,prose
398,494,417255805,517943610,99639761,14,31848,23570,0.0005939753924480272,0,url,prose
399,494,418303849,517943610,98592033,12,32379,23570,0.0005091217649554518,0,url,prose
400,494,419351577,517943610,97544021,21,30918,23570,0.0008909630886720408,0,url,prose
401,494,420399589,517943610,96495042,13,32266,23570,0.0005515485787017395,0,mixed,prose
402,494,421448568,517943610,95446830,14,31746,23570,0.0005939753924480272,0,url,prose
403,494,422496780,517943610,94398132,27,30590,23570,0.0011455239711497666,0,url,prose
404,494,423545478,517943610,93355825,20,32130,23570,0.0008485362749257531,0,mixed,prose
405,494,424587785,517943610,92303440,18,32565,23570,0.0007636826474331777,0,mixed,prose
406,494,425640170,517943610,91258833,15,31328,23570,0.0006364022061943148,0,mixed,prose
407,494,426684777,517943610,90210208,10,32145,23570,0.00042426813746287653,0,list,prose
408,494,427733402,517943610,89154856,11,32744,23570,0.0004666949512091642,0,list,prose
409,494,428788754,517943610,88116604,14,32349,23570,0.0005939753924480272,0,mixed,prose
